URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Floor Type,Heat Type,Cool Type,Tax Amount,Zip Code,Noise Level,Flood Factor,Fire Factor,Heat Factor,Wind Factor
https://www.redfin.com/NV/Las-Vegas/2825-Greenview-Ct-89134/home/29147994,19,35,31,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2825 Greenview Ct,Las Vegas,NV89134",549999,2,2,1653,"$3,656 ",21 days,1988,"Residential, Single Family Residence",One Story,$165 ,"9,148",2,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",2373,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2604-Palmridge-Dr-89134/home/29150249,38,36,34,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2604 Palmridge Dr,Las Vegas,NV89134",350000,2,2,1179,"$2,605 ",21 days,1990,"Residential, Townhouse",One Story,$370 ,"3,049",2,"Ceramic Tile, Tile","Central, Gas","Central Air, Electric",1677,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2416-Desert-Butte-Dr-89134/home/29150257,43,36,34,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2416 Desert Butte Dr,Las Vegas,NV89134",350000,2,2,1323,"$2,624 ",21 days,1991,"Residential, Townhouse",One Story,$380 ,"3,049",2,"Ceramic Tile, Tile","Central, Gas","Central Air, Electric",1779,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/Undisclosed-address-89134/home/29153367,44,34,37,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"Undisclosed Address,Las Vegas,NV89134",380000,2,2,1188,"$2,581 ",21 days,1991,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Carpet, Tile","Central, Gas","Central Air, Electric",1690,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10025-Hemet-Dr-89134/home/29151182,29,28,27,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"10025 Hemet Dr,Las Vegas,NV89134",335000,2,2,1021,"$2,530 ",22 days,1993,"Residential, Townhouse",One Story,$408 ,"2,614",2,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",1395,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1344-Silver-Sierra-St-89128/home/29203700,28,36,56,Edythe & Lloyd Katz Elementary School,4,Walter Johnson Junior High School,7,Palo Verde High School,6,"1344 Silver Sierra St,Las Vegas,NV89128",349000,3,2.5,1320,"$2,326 ",22 days,1999,"Residential, Townhouse",Two Story,$140 ,871,2,"Carpet, Ceramic Tile, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1150,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/11826-Corenzio-Ave-89138/home/143190582,5,0,24,Billy And Rosemary Vassiliadis Elementary School,10,Sig Rogich Middle School,8,Palo Verde High School,6,"11826 Corenzio Ave,Las Vegas,NV89138",830000,3,2.5,2076,"$5,552 ",22 days,2016,"Residential, Single Family Residence",Two Story,$121 ,"4,356",2,"Ceramic Tile, Laminate, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",5529,89138,Medium,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/9320-Quail-Ridge-Dr-89134/home/29152644,29,33,31,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"9320 Quail Ridge Dr,Las Vegas,NV89134",324900,2,2,1179,"$2,502 ",22 days,1993,"Residential, Townhouse",One Story,$408 ,"3,049",2,Laminate,"Central, Gas","Central Air, Electric",1787,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/321-Corsicana-St-89138/home/28976075,15,0,37,Linda Rankin Givens Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"321 Corsicana St,Las Vegas,NV89138",824999,3,2,2349,"$5,440 ",22 days,2004,"Residential, Single Family Residence",One Story,$114 ,"8,276",3,Tile,"Central, Gas","Central Air, Electric",4635,89138,Medium,Minimal,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/10437-Broom-Hill-Dr-89134/home/29106498,7,0,21,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"10437 Broom Hill Dr,Las Vegas,NV89134",669888,2,2,1947,"$4,400 ",22 days,1995,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",2684,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/8513-Glenmount-Dr-89134/home/29149554,43,35,35,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"8513 Glenmount Dr,Las Vegas,NV89134",330000,2,2,1179,"$2,526 ",22 days,1989,"Residential, Townhouse",One Story,$433 ,"3,049",2,"Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",1409,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/504-Raintree-Ln-89107/home/29193249,51,40,47,Vail Pittman Elementary School,5,Frank F Garside Junior High School,3,Western High School,1,"504 Raintree Ln,Las Vegas,NV89107",295000,2,2,1327,"$2,091 ",22 days,1978,"Residential, Townhouse",One Story,$242 ,"2,178",2,Laminate,"Central, Gas","Central Air, Electric",987,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2412-Twin-Flower-Cir-89134/home/29148996,28,33,36,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2412 Twin Flower Cir,Las Vegas,NV89134",550000,3,2.5,1880,"$3,509 ",22 days,1991,"Residential, Single Family Residence",Two Story,$47 ,"4,792",2,"Carpet, Tile","Central, Gas","Central Air, Electric",2026,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10702-Sky-Meadows-Ave-89134/home/29108137,9,0,19,Ethel W. Staton Elementary School,8,Sig Rogich Middle School,8,Palo Verde High School,6,"10702 Sky Meadows Ave,Las Vegas,NV89134",349900,2,2,1250,"$2,680 ",23 days,1997,"Residential, Townhouse",One Story,$429 ,"3,049",2,"Carpet, Tile","Central, Gas","Central Air, Electric",1875,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2593-Evolutionary-Ln-89138/home/167633614,1,0,32,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2593 Evolutionary Ln,Las Vegas,NV89138",699999,4,3.5,2334,"$4,801 ",23 days,2019,"Residential, Single Family Residence",Two Story,$113 ,"4,792",2,Carpet,"Gas, High Efficiency, Zoned","Central Air, Electric",5959,89138,Medium,Minimal,Severe,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3057-Anchor-Chain-Dr-89128/home/29141181,37,34,40,Marc Kahre Elementary School,5,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"3057 Anchor Chain Dr,Las Vegas,NV89128",449900,4,3,2185,"$2,968 ",24 days,1989,"Residential, Single Family Residence",Two Story,$100 ,"6,534",2,Laminate,"Central, Gas","Central Air, Electric",2084,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10041-Netherton-Dr-89134/home/29106694,12,24,24,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"10041 Netherton Dr,Las Vegas,NV89134",514900,2,2,1533,"$3,457 ",24 days,1993,"Residential, Single Family Residence",One Story,$165 ,"6,534",2,"Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",2512,89134,Medium,Minimal,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2729-Cathedral-Ln-89108/home/29138950,36,39,44,Berkeley L Bunker Elementary School,4,J Harold Brinley Middle School,2,Cimarron Memorial High School,3,"2729 Cathedral Ln,Las Vegas,NV89108",435000,4,2.5,1763,"$2,801 ",135 days,1989,"Residential, Single Family Residence",Two Story,$75 ,"3,485",2,"Carpet, Linoleum, Tile, Vinyl","Central, Electric, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",1450,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/10372-Pink-Cloud-Ct-89129/home/29846876,34,26,47,Eileen Conners Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"10372 Pink Cloud Ct,Las Vegas,NV89129",414900,3,2,1354,"$2,694 ",136 days,2000,"Residential, Single Family Residence",One Story,$45 ,"5,227",2,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1981,89129,Medium,Moderate,Major,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2316-Heather-Valley-Dr-89134/home/29158421,45,35,36,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"2316 Heather Valley Dr,Las Vegas,NV89134",719000,5,3,2718,"$4,610 ",136 days,1993,"Residential, Single Family Residence",Two Story,$57 ,"4,792",3,"Carpet, Hardwood, Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",2977,89134,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5701-Avenida-Tampico-89108/home/29134873,39,39,39,Doris M Reed Elementary School,4,Irwin & Susan Molasky Junior High School,3,Cimarron Memorial High School,3,"5701 Avenida Tampico,Las Vegas,NV89108",499900,5,2.5,2105,"$3,144 ",138 days,1981,"Residential, Single Family Residence","One Story, Custom",0,16117,2,"Carpet, Tile","Central, Electric","Central Air, Electric",1809,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2306-Maverick-St-89108/home/29172177,53,40,46,Bertha Ronzone Elementary School,3,J Harold Brinley Middle School,2,Cimarron Memorial High School,3,"2306 Maverick St,Las Vegas,NV89108",317900,3,2,1152,"$1,966 ",138 days,1979,"Residential, Single Family Residence",One Story,0,"3,485",2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",749,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5481-Painted-Mirage-Rd-89149/home/29098858,61,31,37,Dean Lamar Allen Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"5481 Painted Mirage Rd,Las Vegas,NV89149",410000,2,2,1703,"$2,944 ",138 days,1989,"Residential, Townhouse",Two Story,$364 ,"2,178",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",1495,89149,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/3021-Hawksdale-Dr-89134/home/29152443,23,31,29,William Lummis Elementary School,7,Ernest Becker Middle School,7,Palo Verde High School,6,"3021 Hawksdale Dr,Las Vegas,NV89134",598000,3,2,2115,"$3,961 ",140 days,1992,"Residential, Single Family Residence",One Story,$165 ,"7,405",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2581,89134,Medium,Moderate,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6645-Telegraph-Rd-89108/home/29130959,31,36,37,R E Tobler Elementary School,5,Irwin & Susan Molasky Junior High School,3,Cheyenne High School,1,"6645 Telegraph Rd,Las Vegas,NV89108",347900,2,2,1267,"$2,195 ",141 days,1986,"Residential, Single Family Residence",Two Story,$23 ,"4,356",2,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",1063,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/600-Woodmount-Dr-89107/home/29188331,25,41,40,Red Rock Elementary School,2,Robert O Gibson Middle School,4,Western High School,1,"600 Woodmount Dr,Las Vegas,NV89107",319900,3,2,1717,"$2,224 ",142 days,1984,"Residential, Townhouse",One Story,$221 ,"3,485",2,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",1055,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5500-Bayfield-St-89149/home/29097360,43,26,34,Dean Lamar Allen Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"5500 Bayfield St,Las Vegas,NV89149",520000,3,2,1977,"$3,324 ",143 days,1994,"Residential, Single Family Residence",One Story,0,"9,148",3,"Laminate, Tile","Central, Gas","Central Air, Electric",2526,89149,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7825-Sea-Rock-Rd-89128/home/29146061,41,33,35,Dorothy Eisenberg Elementary School,6,Ernest Becker Middle School,7,Cimarron Memorial High School,3,"7825 Sea Rock Rd,Las Vegas,NV89128",525000,3,2.5,1968,"$3,735 ",148 days,1989,"Residential, Single Family Residence",Two Story,$405 ,"6,970",2,"Carpet, Ceramic Tile","Central, Gas, Multiple Heating Units","Central Air, Electric, 2 Units",2239,89128,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/317-Lake-Windemere-St-89138/home/28985934,18,0,38,Linda Rankin Givens Elementary School,9,Sig Rogich Middle School,8,Palo Verde High School,6,"317 Lake Windemere St,Las Vegas,NV89138",899000,4,3.5,3091,"$6,108 ",150 days,2005,"Residential, Single Family Residence",One Story,$146 ,"10,019",3,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Gas",6951,89138,Medium,Moderate,Severe,Major,Minimal
https://www.redfin.com/NV/Las-Vegas/6245-Queen-Irene-Ct-89149/home/29097085,25,0,34,Dean Lamar Allen Elementary School,6,Edmundo Eddie Escobedo Senior Middle School,3,Centennial High School,5,"6245 Queen Irene Ct,Las Vegas,NV89149",724900,4,3,2606,"$4,665 ",151 days,1995,"Residential, Single Family Residence",One Story,0,22216,3,"Laminate, Tile","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units",3892,89149,Medium,Minimal,Moderate,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/9524-Kelly-Creek-Ave-89129/home/29122201,9,28,25,Edith Garehime Elementary School,6,Justice Myron E Leavitt Middle School,5,Centennial High School,5,"9524 Kelly Creek Ave,Las Vegas,NV89129",404900,3,2,1492,"$2,602 ",152 days,1998,"Residential, Single Family Residence",One Story,$50 ,"3,920",2,"Linoleum, Tile, Vinyl","Central, Gas","Central Air, Electric",1533,89129,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/7301-Fall-River-Cir-89129/home/29129264,53,39,45,Dorothy Eisenberg Elementary School,6,Irwin & Susan Molasky Junior High School,3,Cimarron Memorial High School,3,"7301 Fall River Cir,Las Vegas,NV89129",420000,3,2.5,1822,"$2,656 ",155 days,1986,"Residential, Single Family Residence",Two Story,0,"5,663",2,"Laminate, Tile","Central, Gas","Central Air, Electric",1692,89129,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6561-Avon-Ct-89108/home/29138785,38,38,46,Berkeley L Bunker Elementary School,4,J Harold Brinley Middle School,2,Cimarron Memorial High School,3,"6561 Avon Ct,Las Vegas,NV89108",404900,4,3,1974,"$2,982 ",157 days,1988,"Residential, Single Family Residence",Two Story,$75 ,"5,227",2,"Concrete, Ceramic Tile","Central, Gas","Central Air, Electric",5796,89108,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1212-N-St-89106/home/29338702,66,40,47,Wendell P. Williams Elementary School,3,,,Canyon Springs High School And the Leadership And,2,"1212 N St,Las Vegas,NV89106",249900,3,1,1118,"$1,527 ",18 days,1965,"Residential, Single Family Residence",One Story,0,"6,970",0,Tile,"Central, Gas","Central Air, Electric",364,89106,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/4312-Kay-Pl-89107/home/29343593,65,42,48,E W Griffith Elementary School,4,Hyde Park Middle School,7,Western High School,1,"4312 Kay Pl,Las Vegas,NV89107",299000,2,1,930,"$1,849 ",20 days,1953,"Residential, Single Family Residence",One Story,0,"6,970",0,"Ceramic Tile, Hardwood","Central, Electric","Central Air, Electric",708,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/2915-E-Cedar-Ave-89101/unit-2C/home/184151554,53,42,52,Arturo Cambeiro Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"2915 Cedar Ave Unit 2C,Las Vegas,NV89101",190000,2,1.5,1021,"$1,314 ",20 days,1987,"Residential, Townhouse",Two Story,$140 ,550,0,Tile,"Central, Electric","Central Air, Electric",430,89101,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/400-Redstone-St-89145/home/29225571,56,38,49,Helen M Smith Elementary School,7,Walter Johnson Junior High School,7,Bonanza High School,3,"400 Redstone St,Las Vegas,NV89145",379990,3,2,1248,"$2,374 ",20 days,1969,"Residential, Single Family Residence",One Story,0,"7,405",2,Laminate,"Central, Gas","Central Air, Electric",1187,89145,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6721-Kittery-Dr-89107/home/29225724,54,36,46,O. K. Adcock Elementary School,4,Frank F Garside Junior High School,3,Bonanza High School,3,"6721 Kittery Dr,Las Vegas,NV89107",339999,3,3,1893,"$2,230 ",21 days,1983,"Residential, Single Family Residence",Two Story,0,"7,405",3,"Carpet, Ceramic Tile","Central, Gas","Central Air, Electric",2324,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/345-Warmside-Dr-89145/home/29225585,62,37,47,O. K. Adcock Elementary School,4,Walter Johnson Junior High School,7,Bonanza High School,3,"345 Warmside Dr,Las Vegas,NV89145",419990,4,3,1760,"$2,619 ",21 days,1985,"Residential, Single Family Residence",Two Story,0,"4,356",2,"Carpet, Laminate, Tile","Central, Gas","Central Air, Electric",1251,89145,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6232-Alta-Dr-89107/home/29230279,48,38,48,O. K. Adcock Elementary School,4,Frank F Garside Junior High School,3,Bonanza High School,3,"6232 Alta Dr,Las Vegas,NV89107",348000,4,2.5,1636,"$2,216 ",21 days,1962,"Residential, Single Family Residence",One Story,0,"7,405",1,"Carpet, Ceramic Tile, Laminate","Central, Gas","Central Air, Electric",1581,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/North-Las-Vegas/325-Recco-Ave-89030/home/29324392,50,38,35,H P Fitzgerald Elementary School,5,,,Canyon Springs High School And the Leadership And,2,"325 Recco Ave,North Las Vegas,NV89030",324900,4,2,1175,"$1,986 ",21 days,1963,"Residential, Single Family Residence",One Story,0,"6,534",1,Ceramic Tile,"Central, Electric","Central Air, Electric",481,89030,High,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6128-Jones-Cir-89107/home/29229897,56,36,49,O. K. Adcock Elementary School,4,Frank F Garside Junior High School,3,Bonanza High School,3,"6128 Jones Cir,Las Vegas,NV89107",415000,3,3,1636,"$2,574 ",22 days,1963,"Residential, Single Family Residence",Tri-Level,0,10890,1,"Hardwood, Linoleum, Vinyl","Central, Electric","Central Air, Electric",1071,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/120-N-20th-St-89101/home/29350783,79,50,69,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"120 N 20th St,Las Vegas,NV89101",239900,3,1,1272,"$1,479 ",24 days,1958,"Residential, Single Family Residence",One Story,0,"5,227",0,Ceramic Tile,"Central, Electric","Central Air, Electric",511,89101,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/6109-Empire-Cir-89107/home/29197325,65,38,48,Vail Pittman Elementary School,5,Frank F Garside Junior High School,3,Western High School,1,"6109 Empire Cir,Las Vegas,NV89107",350000,3,2,1288,"$2,170 ",26 days,1962,"Residential, Single Family Residence",One Story,0,"6,098",0,Ceramic Tile,"Central, Gas","Central Air, Electric",896,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/5609-Harmony-Ave-89107/home/29232321,47,38,37,Red Rock Elementary School,2,Frank F Garside Junior High School,3,Western High School,1,"5609 Harmony Ave,Las Vegas,NV89107",549900,8,3.5,1949,"$3,375 ",26 days,1962,"Residential, Single Family Residence","Two Story, Custom, Tri-Level",0,"6,534",0,"Carpet, Ceramic Tile, Laminate","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units",986,89107,Medium,Minimal,Minimal,Severe,Minimal
https://www.redfin.com/NV/Las-Vegas/1208-Saylor-Way-89108/home/29187224,52,42,58,Paul E Culley Elementary School,4,Robert O Gibson Middle School,4,Western High School,1,"1208 Saylor Way,Las Vegas,NV89108",350000,3,2,1334,"$2,246 ",26 days,1963,"Residential, Single Family Residence",One Story,0,"6,098",2,"Carpet, Tile","Central, Electric","Central Air, Electric",1804,89108,Medium,Minimal,Minimal,Severe,Minimal
