URL,Apartment Name,Apartment Address,ZIP Code,Price,Sqft,Beds,Baths,Property Type,Year Built
https://www.realtor.com/rentals/details/7839-Morganite-Ave_Las-Vegas_NV_89113_M98058-08621,7839 Morganite Ave,"7839 Morganite Ave, Las Vegas, NV 89113",89113,"2,395/mo","1,866",4,3,Single family,2021
https://www.realtor.com/rentals/details/8244-Selenite-St_Las-Vegas_NV_89113_M99610-28425,8244 Selenite St,"8244 Selenite St, Las Vegas, NV 89113",89113,"2,400/mo","1,866",4,3,Single family,2021
https://www.realtor.com/rentals/details/6160-Rumrill-St-Unit-140_Las-Vegas_NV_89113_M27216-31399,6160 Rumrill St Unit 140,"6160 Rumrill St Unit 140, Las Vegas, NV 89113",89113,"1,450/mo","1,191",2,2,Apartment,
https://www.realtor.com/rentals/details/5965-Desert-Oasis-Cir_Las-Vegas_NV_89146_M16834-80625,5965 Desert Oasis Cir,"5965 Desert Oasis Cir, Las Vegas, NV 89146",89146,"3,000/mo","2,273",4,2,Single family,1995
https://www.realtor.com/rentals/details/5532-Flowering-Meadows-Ave_Las-Vegas_NV_89131_M11601-70739,5532 Flowering Meadows Ave,"5532 Flowering Meadows Ave, Las Vegas, NV 89131",89131,"2,695/mo","2,862",4,4,Single family,2003
https://www.realtor.com/rentals/details/W-Sahara-Ave_Las-Vegas_NV_89104_M96746-19465,The BLVD Boutique Apartments,"W Sahara Ave and S Las Vegas Blvd, Las Vegas, NV 89104",89104,"1,185/mo",300,Studio,1,Apartment,
https://www.realtor.com/rentals/details/10182-Timber-Willow-Ave_Las-Vegas_NV_89135_M28252-23199,10182 Timber Willow Ave,"10182 Timber Willow Ave, Las Vegas, NV 89135",89135,"2,395/mo","1,841",4,2,Single family,1998
https://www.realtor.com/rentals/details/6502-Gilded-Lantern-Ave_Las-Vegas_NV_89139_M25552-95828,6502 Gilded Lantern Ave,"6502 Gilded Lantern Ave, Las Vegas, NV 89139",89139,"4,500/mo","5,061",4,4,Single family,2004
https://www.realtor.com/rentals/details/9562-Teton-Vista-Ave_Las-Vegas_NV_89117_M10783-07613,9562 Teton Vista Ave,"9562 Teton Vista Ave, Las Vegas, NV 89117",89117,"2,495/mo","2,322",5,2,Single family,
https://www.realtor.com/rentals/details/211-N-8th-St_Las-Vegas_NV_89101_M27490-19144,211 Apartments,"211 N 8th St, Las Vegas, NV 89101",89101,701,160,Studio,1,Apartment,
https://www.realtor.com/rentals/details/3896-Ruskin-St_Las-Vegas_NV_89147_M28970-46043,3896 Ruskin St,"3896 Ruskin St, Las Vegas, NV 89147",89147,"5,000/mo","3,417",4,4,Single family,1995
https://www.realtor.com/rentals/details/4282-Via-Dana-Ave_Las-Vegas_NV_89141_M13118-28604,4282 Via Dana Ave,"4282 Via Dana Ave, Las Vegas, NV 89141",89141,"2,500/mo","2,460",4,3,Single family,2001
https://www.realtor.com/rentals/details/1801-Waldman-Ave_Las-Vegas_NV_89102_M21530-28352,1801 Waldman Ave,"1801 Waldman Ave, Las Vegas, NV 89102",89102,"10,300/mo","4,660",4,4,Single family,1974
https://www.realtor.com/rentals/details/9535-Delivery-Ave_Las-Vegas_NV_89148_M16620-31187,9535 Delivery Ave,"9535 Delivery Ave, Las Vegas, NV 89148",89148,"2,400/mo","1,672",4,3,Single family,2004
https://www.realtor.com/rentals/details/3016-Country-Dancer-Ave_North-Las-Vegas_NV_89081_M23942-35574,3016 Country Dancer Ave,"3016 Country Dancer Ave, Las Vegas, NV 89081",89081,"1,995/mo","2,355",3,3,Single family,2006
https://www.realtor.com/rentals/details/11749-Via-Esperanza-Ave_Las-Vegas_NV_89138_M27338-82509,11749 Via Esperanza Ave,"11749 Via Esperanza Ave, Las Vegas, NV 89138",89138,"3,200/mo","2,461",5,3,Single family,2005
https://www.realtor.com/rentals/details/2209-James-Bilbray-Dr-Apt-101_Las-Vegas_NV_89108_M92446-71400,2209 James Bilbray-James Bilbray Dr Unit 101,"2209 James Bilbray-James Bilbray Dr Unit 101, Las Vegas, NV 89108",89108,"1,250/mo",994,2,2,Apartment,
https://www.realtor.com/rentals/details/2024-Hollywell-St_Las-Vegas_NV_89135_M27822-34107,2024 Hollywell St,"2024 Hollywell St, Las Vegas, NV 89135",89135,"1,995/mo","1,990",3,3,Single family,2009
https://www.realtor.com/rentals/details/1701-Songlight-Ct_Las-Vegas_NV_89117_M23588-67046,1701 Songlight Ct,"1701 Songlight Ct, Las Vegas, NV 89117",89117,"6,500/mo","4,853",5,5,Single family,2004
https://www.realtor.com/rentals/details/1309-Dream-Bridge-Dr_Las-Vegas_NV_89144_M12104-33752,1309 Dream Bridge Dr,"1309 Dream Bridge Dr, Las Vegas, NV 89144",89144,"2,095/mo","1,800",3,3,Single family,2000
https://www.realtor.com/rentals/details/2017-Winwood-Winwood-1-Unit-1_Las-Vegas_NV_89108_M99918-50268,2017 Winwood-Winwood 1 Unit 1,"2017 Winwood-Winwood 1 Unit 1, Las Vegas, NV 89108",89108,"1,200/mo",923,2,2,Apartment,
https://www.realtor.com/rentals/details/110-E-Bonanza-Rd_Las-Vegas_NV_89101_M99783-68442,Advanced Realty Group,"110 E Bonanza Road 114 E Bonanza Rd, Las Vegas, NV 89101",89101,"1,075",400,1,1,Apartment,1942
https://www.realtor.com/rentals/details/1365-Manorwood-St_Las-Vegas_NV_89135_M27878-87096,1365 Manorwood St,"1365 Manorwood St, Las Vegas, NV 89135",89135,"3,140/mo","3,146",4,3,Single family,2007
https://www.realtor.com/rentals/details/4231-Ivory-Nut-St_Las-Vegas_NV_89147_M12818-54191,4231 Ivory Nut St,"4231 Ivory Nut St, Las Vegas, NV 89147",89147,"2,275/mo","1,986",4,3,Single family,2000
https://www.realtor.com/rentals/details/11356-Buena-Sera-St_Las-Vegas_NV_89141_M28467-15498,11356 Buena Sera St,"11356 Buena Sera St, Las Vegas, NV 89141",89141,"3,950/mo","4,696",4,5,Single family,2004
https://www.realtor.com/rentals/details/1301-Denarius-Cir_Las-Vegas_NV_89101_M28016-84422,1301 Denarius Cir,"1301 Denarius Cir, Las Vegas, NV 89101",89101,"1,750/mo","1,161",3,2,Single family,1965
https://www.realtor.com/rentals/details/692-Penshaw-Bridge-Ave_Las-Vegas_NV_89178_M29746-52628,692 Penshaw Bridge Ave,"692 Penshaw Bridge Ave, Las Vegas, NV 89178",89178,"2,450/mo","2,310",4,3,Single family,2006
https://www.realtor.com/rentals/details/2205-Gabriel-Dr-2_Las-Vegas_NV_89119_M98152-63296,2205 Gabriel Dr Unit 2,"2205 Gabriel Dr Unit 2, Las Vegas, NV 89119",89119,"1,595/mo",563,Studio,1,Apartment,1960
https://www.realtor.com/rentals/details/401-E-Charleston-Blvd_Las-Vegas_NV_89104_M29458-02519,401 E Charleston Blvd,"401 E Charleston Blvd, Las Vegas, NV 89104",89104,"1,215/mo",286,Studio,1,Apartment,
https://www.realtor.com/rentals/details/116-Orland-St_Las-Vegas_NV_89107_M99998-09777,Atlas Group LC,"116 Orland St, Las Vegas, NV 89107",89107,"1,050/mo","1,000",2,2,Apartment,
https://www.realtor.com/rentals/details/9536-Sunshade-Ct_Las-Vegas_NV_89147_M18651-84348,9536 Sunshade Ct,"9536 Sunshade Ct, Las Vegas, NV 89147",89147,"2,150/mo","2,547",4,3,Single family,2000
https://www.realtor.com/rentals/details/4055-University-Center-Dr_Las-Vegas_NV_89119_M92410-79013,By Owner,"4055 University Center Dr, Las Vegas, NV 89119",89119,"1,513",400,Studio,1,Apartment,
https://www.realtor.com/rentals/details/5116-Harvest-Time-St-Unit-201_Las-Vegas_NV_89130_M10019-04910,5116 Harvest Time St Unit 201,"5116 Harvest Time St Unit 201, Las Vegas, NV 89130",89130,"1,599/mo","1,189",2,2,Condos,
https://www.realtor.com/rentals/details/1020-E-Desert-Inn-Rd-Apt-1508_Las-Vegas_NV_89109_M91923-43342,1020 E Desert Inn Rd Apt 1508,"1020 E Desert Inn Rd Apt 1508, Las Vegas, NV 89109",89109,"1,600/mo",850,1,1,Apartment,
https://www.realtor.com/rentals/details/9770-Hawk-Crest-St_Las-Vegas_NV_89141_M91661-42262,9770 Hawk Crest St,"9770 Hawk Crest St, Las Vegas, NV 89141",89141,"3,400/mo","3,971",5,4,Single family,2021
https://www.realtor.com/rentals/details/5252-Sunny-Beach-Ln_Las-Vegas_NV_89118_M22746-18899,5252 Sunny Beach Ln,"5252 Sunny Beach Ln, Las Vegas, NV 89118",89118,"2,500/mo","1,811",2,3,Townhomes,1992
https://www.realtor.com/rentals/details/3224-Cheltenham-St_Las-Vegas_NV_89129_M18136-46191,3224 Cheltenham St,"3224 Cheltenham St, Las Vegas, NV 89129",89129,"2,100/mo","1,400",3,3,Single family,1996
https://www.realtor.com/rentals/details/11821-Dragontail-Peak-Ave_Las-Vegas_NV_89138_M91434-71099,11821 Dragontail Peak Ave,"11821 Dragontail Peak Ave, Las Vegas, NV 89138",89138,"2,980/mo","1,814",3,3,Single family,2022
https://www.realtor.com/rentals/details/7214-Tara-Ave_Las-Vegas_NV_89117_M12697-91398?ex=2959471849&listing_status=rental,7214 Tara Ave,"7214 Tara Ave, Las Vegas, NV 89117",89117,"5,200/mo","4,450",4,3,Single family,1977
https://www.realtor.com/rentals/details/1233-Plum-Canyon-St_Las-Vegas_NV_89142_M29228-11878,1233 Plum Canyon St,"1233 Plum Canyon St, Las Vegas, NV 89142",89142,"1,735/mo","1,337",3,3,Single family,
https://www.realtor.com/rentals/details/600-E-Bonanza-Rd_Las-Vegas_NV_89101_M10634-40427,600 E Bonanza Rd,"600 E Bonanza Rd, Las Vegas, NV 89101",89101,"1,150/mo",286,Studio,1,Apartment,
https://www.realtor.com/rentals/details/6271-Stone-Hollow-Ave_Las-Vegas_NV_89156_M23969-49690,6271 Stone Hollow Ave,"6271 Stone Hollow Ave, Las Vegas, NV 89156",89156,"2,190/mo","2,082",4,3,Single family,2001
https://www.realtor.com/rentals/details/3151-Soaring-Gulls-Dr-Unit-1150_Las-Vegas_NV_89128_M16257-14563,3151 Soaring Gulls Dr Unit 1150,"3151 Soaring Gulls Dr Unit 1150, Las Vegas, NV 89128",89128,"1,030/mo",704,1,1,Condos,1989
https://www.realtor.com/rentals/details/4260-Twilight-St_Las-Vegas_NV_89122_M17022-33618,4260 Twilight St,"4260 Twilight St, Las Vegas, NV 89122",89122,"2,145/mo","1,680",4,2,Single family,1984
https://www.realtor.com/rentals/details/3008-Roseville-Way_Las-Vegas_NV_89102_M27899-03309,3008 Roseville Way,"3008 Roseville Way, Las Vegas, NV 89102",89102,"1,899/mo","1,803",4,3,Single family,1963
https://www.realtor.com/rentals/details/2600-Shakespeare-Rd_Las-Vegas_NV_89108_M11213-34032,2600 Shakespeare Rd,"2600 Shakespeare Rd, Las Vegas, NV 89108",89108,"2,299/mo","2,220",4,3,Single family,1989
https://www.realtor.com/rentals/details/10809-Garden-Mist-Dr-Apt-2083_Las-Vegas_NV_89135_M19734-74041,10809 Garden Mist Dr Apt 2083,"10809 Garden Mist Dr Apt 2083, Las Vegas, NV 89135",89135,"2,300/mo","1,750",2,2,Townhomes,2004
https://www.realtor.com/rentals/details/308-S-10th-St-1_Las-Vegas_NV_89101_M90398-57913,308 S 10th St Unit C,"308 S 10th St Unit C, Las Vegas, NV 89101",89101,"3,200/mo","1,405",2,1,Single family,1941
https://www.realtor.com/rentals/details/3603-Di-Salvo-Dr-Unit-148_Las-Vegas_NV_89103_M19674-69852?ex=2959202156&listing_status=rental,3603 Di Salvo Dr Unit 148,"3603 Di Salvo Dr Unit 148, Las Vegas, NV 89103",89103,995/mo,585,1,1,Condos,1986
https://www.realtor.com/rentals/details/9038-Indian-Valley-Dr_Las-Vegas_NV_89129_M13442-07113,9038 Indian Valley Dr,"9038 Indian Valley Dr, Las Vegas, NV 89129",89129,"2,700/mo","2,221",4,3,Single family,1994
https://www.realtor.com/rentals/details/2851-S-Decatur-Blvd_Las-Vegas_NV_89102_M99959-63095,The Bennett,"2851 S Decatur Blvd, Las Vegas, NV 89102",89102,Contact For Price,772,1,1,Apartment,
https://www.realtor.com/rentals/details/128-Honors-Course-Dr_Las-Vegas_NV_89148_M29719-23990?ex=2959363116&listing_status=rental,128 Honors Course Dr,"128 Honors Course Dr, Las Vegas, NV 89148",89148,"3,400/mo","3,428",5,5,Single family,2007
https://www.realtor.com/rentals/details/6849-Wispy-Sky-Ct_Las-Vegas_NV_89142_M20569-12850?ex=2956825559&listing_status=rental,6849 Wispy Sky Ct,"6849 Wispy Sky Ct, Las Vegas, NV 89142",89142,"2,395/mo","2,623",4,3,Single family,2017
https://www.realtor.com/rentals/details/286-Morning-Crest-Ave_Las-Vegas_NV_89183_M20842-50217,286 Morning Crest Ave,"286 Morning Crest Ave, Las Vegas, NV 89183",89183,"2,050/mo","2,283",4,3,Single family,2007
https://www.realtor.com/rentals/details/8320-S-Pioneer-Way_Las-Vegas_NV_89113_M16684-61747,8320 S Pioneer Way,"8320 S Pioneer Way, Las Vegas, NV 89113",89113,"2,300/mo","2,176",4,3,Single family,2008
https://www.realtor.com/rentals/details/1711-Santa-Paula-Dr_Las-Vegas_NV_89104_M19424-38511,International Realty LV Corporation,"1711 Santa Paula Dr, Las Vegas, NV 89104",89104,"1,985/mo",,2,1,Apartment,
https://www.realtor.com/rentals/details/4823-Boulder-Hwy_Las-Vegas_NV_89121_M17952-88081,By Owner,"4823 Boulder Hwy, Las Vegas, NV 89121",89121,"1,296",390,Studio,1,Apartment,
https://www.realtor.com/rentals/details/2801-N-Rainbow-Blvd-Apt-234_Las-Vegas_NV_89108_M21661-04846,2801 N Rainbow Blvd Apt 234,"2801 N Rainbow Blvd Apt 234, Las Vegas, NV 89108",89108,"1,200/mo",695,1,1,Condos,1990
https://www.realtor.com/rentals/details/312-Lilac-Arbor-St_Las-Vegas_NV_89144_M12192-74032,312 Lilac Arbor St,"312 Lilac Arbor St, Las Vegas, NV 89144",89144,"1,945/mo","1,134",3,2,Single family,1998
https://www.realtor.com/rentals/details/1695-Montessouri-St_Las-Vegas_NV_89117_M19347-76248,1695 Montessouri St,"1695 Montessouri St, Las Vegas, NV 89117",89117,"5,995/mo","3,458",3,3,Single family,1982
https://www.realtor.com/rentals/details/8749-Sundial-Dr_Las-Vegas_NV_89134_M24755-41116,8749 Sundial Dr,"8749 Sundial Dr, Las Vegas, NV 89134",89134,"1,800/mo","1,321",2,2,Single family,1990
https://www.realtor.com/rentals/details/4740-Peacock-Cliffs-Ave_Las-Vegas_NV_89141_M98837-67852,4740 Peacock Cliffs Ave,"4740 Peacock Cliffs Ave, Las Vegas, NV 89141",89141,"2,200/mo","1,795",4,3,Single family,2023
https://www.realtor.com/rentals/details/4721-Cessna-Ave-Apt-3_Las-Vegas_NV_89115_M24147-40769,4721 Cessna Ave Apt 3,"4721 Cessna Ave Apt 3, Las Vegas, NV 89115",89115,"1,050/mo","3,604",3,2,Apartment,1984
https://www.realtor.com/rentals/details/221-S-Bruce-St_Las-Vegas_NV_89101_M22771-92175,Maverick & Hidden Village Apartments,"221 S Bruce St, Las Vegas, NV 89101",89101,850,445,1,1,Apartment,
https://www.realtor.com/rentals/details/9647-Quick-Draw-Dr_Las-Vegas_NV_89123_M22445-33911,9647 Quick Draw Dr,"9647 Quick Draw Dr, Las Vegas, NV 89123",89123,"2,500/mo","1,504",3,3,Single family,2000
https://www.realtor.com/rentals/details/71-E-Agate-Ave-Unit-207_Las-Vegas_NV_89123_M21543-43695,71 E Agate Ave Unit 207,"71 E Agate Ave Unit 207, Las Vegas, NV 89123",89123,"1,550/mo","1,155",2,2,Apartment,
https://www.realtor.com/rentals/details/5340-Retablo-Ave-Apt-D_Las-Vegas_NV_89103_M11708-83183,5340 Retablo Ave Apt D,"5340 Retablo Ave Apt D, Las Vegas, NV 89103",89103,"1,075/mo","1,001",2,1,Apartment,
https://www.realtor.com/rentals/details/3960-Falling-Heart-Ct_Las-Vegas_NV_89115_M23144-97829,3960 Falling Heart Ct,"3960 Falling Heart Ct, Las Vegas, NV 89115",89115,"2,175/mo","1,835",4,3,Single family,2006
https://www.realtor.com/rentals/details/7277-Caballo-Range-Ave_Las-Vegas_NV_89179_M19589-54108,7277 Caballo Range Ave,"7277 Caballo Range Ave, Las Vegas, NV 89179",89179,"2,500/mo","2,802",4,3,Single family,2008
https://www.realtor.com/rentals/details/555-Teedale-Ct_Las-Vegas_NV_89178_M21214-00236,555 Teedale Ct,"555 Teedale Ct, Las Vegas, NV 89178",89178,"2,700/mo","2,310",4,3,Single family,2006
https://www.realtor.com/rentals/details/2300-E-Silverado-Ranch-Blvd-Unit-2096_Las-Vegas_NV_89183_M24388-68800,2300 E Silverado Ranch Blvd Unit 2096,"2300 E Silverado Ranch Blvd Unit 2096, Las Vegas, NV 89183",89183,"1,500/mo","1,167",2,2,Apartment,
https://www.realtor.com/rentals/details/100-S-Crestline-Dr-Apt-18_Las-Vegas_NV_89107_M94335-91875,100 S Crestline Dr Apt 18,"100 S Crestline Dr Apt 18, Las Vegas, NV 89107",89107,"1,250/mo","1,104",2,2,Townhomes,1984
https://www.realtor.com/rentals/details/7426-Trudy-Ln_Las-Vegas_NV_89123_M28448-31444,7426 Trudy Ln,"7426 Trudy Ln, Las Vegas, NV 89123",89123,"2,495/mo","1,869",4,2,Single family,1982
https://www.realtor.com/rentals/details/4554-Blue-Mesa-Way_Las-Vegas_NV_89129_M10767-82919,4554 Blue Mesa Way,"4554 Blue Mesa Way, Las Vegas, NV 89129",89129,"6,000/mo","3,694",3,3,Single family,1997
https://www.realtor.com/rentals/details/9171-Grand-Sunburst-Ct_Las-Vegas_NV_89149_M14838-20375,9171 Grand Sunburst Ct,"9171 Grand Sunburst Ct, Las Vegas, NV 89149",89149,"2,300/mo","2,019",4,3,Single family,2006
https://www.realtor.com/rentals/details/5626-Deer-Creek-Falls-Ct_Las-Vegas_NV_89118_M24693-46105?ex=2958750978&listing_status=rental,5626 Deer Creek Falls Ct,"5626 Deer Creek Falls Ct, Las Vegas, NV 89118",89118,"4,000/mo","3,381",3,2,Single family,2005
https://www.realtor.com/rentals/details/3108-Lotus-Hill-Dr_Las-Vegas_NV_89134_M19953-32182?ex=2947315412&listing_status=rental,3108 Lotus Hill Dr,"3108 Lotus Hill Dr, Las Vegas, NV 89134",89134,"2,600/mo","1,804",2,2,Single family,1993
https://www.realtor.com/rentals/details/4760-Barela-Way_Las-Vegas_NV_89147_M19835-03715,4760 Barela Way,"4760 Barela Way, Las Vegas, NV 89147",89147,"3,700/mo","2,722",5,4,Single family,1990
https://www.realtor.com/rentals/details/11611-Desert-Hollow-Ave_Las-Vegas_NV_89138_M91493-14649,11611 Desert Hollow Ave,"11611 Desert Hollow Ave, Las Vegas, NV 89138",89138,"2,995/mo","2,090",4,3,Single family,2023
https://www.realtor.com/rentals/details/10001-Peace-Way-Unit-2350_Las-Vegas_NV_89147_M18122-61635,10001 Peace Way Unit 2350,"10001 Peace Way Unit 2350, Las Vegas, NV 89147",89147,"1,265/mo",814,1,1,Condos,2003
https://www.realtor.com/rentals/details/2235-Shatz-St_Las-Vegas_NV_89156_M22916-77254,2235 Shatz St,"2235 Shatz St, Las Vegas, NV 89156",89156,"1,745/mo","1,146",3,2,Single family,
https://www.realtor.com/rentals/details/1690-Silver-Falls-Ave_Las-Vegas_NV_89123_M24115-22600,1690 Silver Falls Ave,"1690 Silver Falls Ave, Las Vegas, NV 89123",89123,"2,450/mo","1,979",4,3,Single family,1996
https://www.realtor.com/rentals/details/231-W-Philadelphia-Ave_Las-Vegas_NV_89102_M21935-73698,231 W Philadelphia Ave,"231 W Philadelphia Ave, Las Vegas, NV 89102",89102,900/mo,750,2,1,Apartment,
https://www.realtor.com/rentals/details/6213-Mount-Rainier-Ave_Las-Vegas_NV_89156_M21389-61422,6213 Mount Rainier Ave,"6213 Mount Rainier Ave, Las Vegas, NV 89156",89156,"1,775/mo","1,500",3,2,Mobile,1963
https://www.realtor.com/rentals/details/1605-Saddle-Rock-Cir_Las-Vegas_NV_89117_M22590-64480,1605 Saddle Rock Cir,"1605 Saddle Rock Cir, Las Vegas, NV 89117",89117,"2,900/mo","2,399",4,3,Single family,1997
https://www.realtor.com/rentals/details/2725-Cathedral-Ln_Las-Vegas_NV_89108_M19060-91622,2725 Cathedral Ln,"2725 Cathedral Ln, Las Vegas, NV 89108",89108,"2,195/mo","1,339",3,2,Single family,
https://www.realtor.com/rentals/details/2389-Los-Feliz-St_Las-Vegas_NV_89156_M24401-44769,2389 Los Feliz St,"2389 Los Feliz St, Las Vegas, NV 89156",89156,"1,895/mo","1,218",3,2,Single family,
https://www.realtor.com/rentals/details/635-Sentinel-Spire-St_Las-Vegas_NV_89138_M99663-47320,635 Sentinel Spire St,"635 Sentinel Spire St, Las Vegas, NV 89138",89138,"3,750/mo","2,364",4,4,Townhomes,2023
https://www.realtor.com/rentals/details/2735-W-Pebble-Rd-Unit-331_Las-Vegas_NV_89123_M17150-44176,2735 W Pebble Rd Unit 331,"2735 W Pebble Rd Unit 331, Las Vegas, NV 89123",89123,"2,600/mo","1,865",2,3,Condos,2006
https://www.realtor.com/rentals/details/353-E-Bonneville-Ave-Unit-753_Las-Vegas_NV_89101_M16820-89710,353 E Bonneville Ave Unit 753,"353 E Bonneville Ave Unit 753, Las Vegas, NV 89101",89101,"1,700/mo",780,1,1,Condos,2008
https://www.realtor.com/rentals/details/3111-Bel-Air-Dr-Unit-24_Las-Vegas_NV_89109_M29294-64264,3111 Bel Air Dr Unit 24E,"3111 Bel Air Dr Unit 24E, Las Vegas, NV 89109",89109,"2,900/mo","1,534",1,3,Condos,1974
https://www.realtor.com/rentals/details/9338-Graceful-Gold-St_Las-Vegas_NV_89123_M23464-56264,9338 Graceful Gold St,"9338 Graceful Gold St, Las Vegas, NV 89123",89123,"2,100/mo","1,394",3,2,Single family,1998
https://www.realtor.com/rentals/details/7906-W-Agate-Ave_Las-Vegas_NV_89113_M99826-93150,7906 W Agate Ave,"7906 W Agate Ave, Las Vegas, NV 89113",89113,"2,495/mo","1,897",4,3,Single family,2023
https://www.realtor.com/rentals/details/9318-Goldenbush-Ct_Las-Vegas_NV_89148_M20995-78442,9318 Goldenbush Ct,"9318 Goldenbush Ct, Las Vegas, NV 89148",89148,"2,295/mo","2,275",4,3,Single family,2013
https://www.realtor.com/rentals/details/2743-S-Miller-Ln_Las-Vegas_NV_89117_M11596-70537,2743 S Miller Ln,"2743 S Miller Ln, Las Vegas, NV 89117",89117,"5,400/mo","4,879",4,5,Single family,2001
https://www.realtor.com/rentals/details/1720-Cordoba-Ln_Las-Vegas_NV_89108_M92282-23731,Nevada State Properties,"1720 Cordoba Ln, Las Vegas, NV 89108",89108,"1,600/mo",,2,1,Apartment,1978
https://www.realtor.com/rentals/details/9433-Deer-Lodge-Ln_Las-Vegas_NV_89129_M11500-51553,9433 Deer Lodge Ln,"9433 Deer Lodge Ln, Las Vegas, NV 89129",89129,"2,595/mo","2,080",4,3,Single family,1995
https://www.realtor.com/rentals/details/619-Crying-Bird-Ave_Las-Vegas_NV_89178_M17742-74155,619 Crying Bird Ave,"619 Crying Bird Ave, Las Vegas, NV 89178",89178,"2,390/mo","2,431",4,3,Single family,2015
https://www.realtor.com/rentals/details/2501-Calico-St_Las-Vegas_NV_89108_M15240-78445,2501 Calico St,"2501 Calico St, Las Vegas, NV 89108",89108,"2,250/mo","1,548",4,2,Single family,1978
https://www.realtor.com/rentals/details/9752-Double-Rock-Dr_Las-Vegas_NV_89134_M22860-06534,9752 Double Rock Dr,"9752 Double Rock Dr, Las Vegas, NV 89134",89134,"2,150/mo","1,268",3,2,Single family,1995
https://www.realtor.com/rentals/details/2807-Geary-Pl-Unit-2502_Las-Vegas_NV_89109_M18242-41611,2807 Geary Pl Unit 2502,"2807 Geary Pl Unit 2502, Las Vegas, NV 89109",89109,"1,550/mo",897,1,1,Condos,1973
https://www.realtor.com/rentals/details/7101-Smoke-Ranch-Rd_Las-Vegas_NV_89128_M28063-71429,Bella Solara Apartments,"7101 Smoke Ranch Rd, Las Vegas, NV 89128",89128,988,626,1,1,Apartment,
