URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-1002/home/29812937,95,66,64,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"150 N Las Vegas Blvd #1002,Las Vegas,NV89101","$305,000",1,1.5,847,,,2007,Condo,"High Rise, High Rise, Loft",$469/month,,,Community,,"Central, Gas","Electric, High Efficiency","$1,674",
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-2007/home/29813721,95,66,64,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"150 N Las Vegas Blvd #2007,Las Vegas,NV89101","$795,000",4,2.5,"2,044",,,2007,Condo,"High Rise, High Rise","$1,077/month",,,Community,Laminate,"Central, Electric",Electric,"$3,502",Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-371/home/29815140,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #371,Las Vegas,NV89101","$280,000",1,1,593,,,2008,Condo,"High Rise, High Rise, Loft",$517/month,,,"Association, Community",,"Central, Electric",Electric,$760,Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-1404/home/29816649,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #1404,Las Vegas,NV89101","$1,075,000",2,2.5,"2,088",,,2008,Condo,"High Rise, High Rise, Loft, Penthouse",$682/month,,,Community,Laminate,"Central, Electric","Electric, High Efficiency","$3,857",Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-613/home/29816826,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #613,Las Vegas,NV89101","$290,000",1,1,687,,,2008,Condo,"High Rise, High Rise, Loft",$529/month,,,"Association, Community","Laminate, Tile","Central, Gas","Electric, 1 Unit",$797,
https://www.redfin.com/NV/Las-Vegas/6295-Stone-Hollow-Ave-89156/home/29862635,10,26,31,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6295 Stone Hollow Ave,Las Vegas,NV89156","$380,000",4,2.5,"1,649",,,2001,"Residential, Single Family Residence",Two Story,$33/month,"7,841 Sq. Ft.",2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$1,425",
https://www.redfin.com/NV/Las-Vegas/5650-E-Sahara-Ave-89142/unit-2046/home/29864596,37,42,55,Cyril Wengert Elementary School,6,Duane D Keller Middle School,2,Las Vegas High School,3,"5650 E Sahara Ave #2046,Las Vegas,NV89142","$240,000",3,2,"1,299",,,2002,Condo,Two Story,$305/month,"1,299 Sq. Ft.",1,Community,Laminate,"Central, Gas","Central Air, Electric",$607,Balcony
https://www.redfin.com/NV/Las-Vegas/2126-Betty-Davis-St-89142/home/29864749,22,40,33,Mervin Iverson Elementary School,6,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"2126 Betty Davis St,Las Vegas,NV89142","$320,000",3,2.5,"1,435",,,2002,"Residential, Townhouse",Two Story,$88/month,"1,742 Sq. Ft.",2,Community,Laminate,"Central, Gas","Central Air, Electric",$854,
https://www.redfin.com/NV/Las-Vegas/1370-Morning-Sun-Way-89110/home/33529947,15,21,29,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1370 Morning Sun Way,Las Vegas,NV89110","$145,000",—,—,0.89,,,,Land,,,0.89 Acres,,,,,,$520,
https://www.redfin.com/NV/Las-Vegas/1721-S-Eastern-Ave-89104/home/33554711,67,45,57,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"1721 S Eastern Ave,Las Vegas,NV89104","$130,000",—,—,"5,227",,,,Land,,,"5,227 Sq. Ft.",,,,,,$393,
https://www.redfin.com/NV/Las-Vegas/1801-E-Fremont-St-89101/home/33562724,84,51,70,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"1801 Fremont St,Las Vegas,NV89101","$300,000",—,—,0.36,,,,Land,,,0.36 Acres,,,,,,"$1,072",
https://www.redfin.com/NV/Las-Vegas/6072-Corbin-Ave-89122/home/35656316,2,20,31,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"6072 Corbin Ave,Las Vegas,NV89122","$350,000",3,2,"1,420",,,2010,"Residential, Single Family Residence",One Story,$100/month,"4,356 Sq. Ft.",2,Community,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,750","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2903-Gables-Vale-Ct-89121/home/108827918,63,44,62,George E Harris Elementary School,4,William E Orr Middle School,3,Valley High School,1,"2903 Gables Vale Ct,Las Vegas,NV89121","$455,000",4,3,"2,475",,,2016,"Residential, Single Family Residence",Two Story,$202/month,"7,841 Sq. Ft.",2,,"Carpet, Tile",Gas,Electric,"$3,941","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6788-Lavender-Sky-Ct-89142/home/109872198,11,37,27,,,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"6788 Lavender Sky Ct,Las Vegas,NV89142","$455,000",4,2.5,"2,801",,,2016,"Residential, Single Family Residence",Two Story,$25/month,"5,227 Sq. Ft.",2,,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric, 2 Units","$3,671",
https://www.redfin.com/NV/Las-Vegas/Unknown-Unknown/home/166120807,76,50,67,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"18th,Las Vegas,NV89101","$72,000",—,—,"6,098",,,,Land,,,"6,098 Sq. Ft.",,,,,,$215,
https://www.redfin.com/NV/Las-Vegas/2459-Silk-Tree-Mimosa-St-89115/home/169230409,38,37,41,Ann Lynch Elementary School,2,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"2459 Silk Tree Mimosa St,Las Vegas,NV89115","$339,000",5,3,"1,953",,,2020,"Residential, Single Family Residence",Three Story,$47/month,"2,614 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,487",Patio
https://www.redfin.com/NV/Las-Vegas/1811-Lincoln-Rd-89115/home/178669314,48,42,44,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1811 Lincoln Rd,Las Vegas,NV89115","$348,400",3,2.5,"1,332",,,2023,"Residential, Single Family Residence",Two Story,$65/month,"2,503 Sq. Ft.",1,,"Carpet, Tile","Central, Gas","Central Air, Electric, ENERGY STAR Qualified Equipment","$3,750",Porch
https://www.redfin.com/NV/Las-Vegas/2751-Ariel-Ocean-St-89156/home/183043823,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2751 Ariel Ocean St,Las Vegas,NV89156","$400,000",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548",
https://www.redfin.com/NV/Las-Vegas/2739-Ariel-Ocean-St-89156/home/183043825,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2739 Ariel Ocean St,Las Vegas,NV89156","$413,000",4,2.5,"1,958",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,275 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,692",
https://www.redfin.com/NV/Las-Vegas/2733-Ariel-Ocean-St-89156/home/183043826,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2733 Ariel Ocean St,Las Vegas,NV89156","$373,900",3,2,"1,418",,,2023,"Residential, Single Family Residence",One Story,$50/month,"4,500 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,344",
https://www.redfin.com/NV/Las-Vegas/2727-Ariel-Ocean-St-89156/home/183043827,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2727 Ariel Ocean St,Las Vegas,NV89156","$349,900",3,2,"1,208",,,2023,"Residential, Single Family Residence",One Story,$50/month,"3,485 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$3,912",
https://www.redfin.com/NV/Sunrise-Manor/6790-Globemaster-Ct-89032/home/183043881,5,30,25,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6790 Globemaster Ct,Las Vegas,NV89156","$407,900",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548",
https://www.redfin.com/NV/Sunrise-Manor/6786-Globemaster-Ct-89032/home/183043882,5,30,25,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6786 Globemaster Ct,Las Vegas,NV89156","$349,900",3,2,"1,208",,,2023,"Residential, Single Family Residence",One Story,$50/month,"3,485 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$3,912",
https://www.redfin.com/NV/Sunrise-Manor/6778-Globemaster-Ct-89032/home/183043884,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6778 Globemaster Ct,Las Vegas,NV89156","$364,900",3,2,"1,418",,,2023,"Residential, Single Family Residence",One Story,$50/month,"4,500 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,344",
https://www.redfin.com/NV/Las-Vegas/6777-Stratofortress-Ct-89156/home/183043886,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6777 Stratofortress Ct,Las Vegas,NV89156","$414,900",4,2.5,"1,958",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,275 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,692",
https://www.redfin.com/NV/Las-Vegas/6789-Stratofortress-Ct-89156/home/183043889,6,28,35,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6789 Stratofortress Ct,Las Vegas,NV89156","$397,900",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548",
https://www.redfin.com/NV/Las-Vegas/6784-Stratofortress-Ct-89156/home/183043895,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6784 Stratofortress Ct,Las Vegas,NV89156","$424,000",5,3,"2,328",,,2023,"Residential, Single Family Residence",Two Story,$47/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,932",
https://www.redfin.com/NV/Las-Vegas/4005-Welter-Ave-89104/home/183049633,44,44,68,Walter V Long Elementary School,3,Jerome MacK Middle School,3,Chaparral High School,2,"4005 Welter Ave,Las Vegas,NV89104","$440,000",4,3.5,"2,084",,,2023,"Residential, Single Family Residence",Two Story,,"3,920 Sq. Ft.",2,,"Laminate, Luxury Vinyl Plank","Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$1,200","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3508-Sunrise-Ave-89110/home/184511081,48,41,46,Oran K Gragson Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"3508 Sunrise Ave,Las Vegas,NV89110","$83,000",—,—,"9,583",,,,Vacant Land,,,"9,583 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/Unknown-89115/home/187463012,51,41,41,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"Unknown Address,Las Vegas,NV89115","$580,000",—,—,"3,212",,,1986,Multi-Family (2-4 Unit),"Fourplex, MultiFamily",$800/month,"7,405 Sq. Ft.",,,"Carpet, Tile","Natural Gas, Central",Central Air,,
https://www.redfin.com/NV/Las-Vegas/5924-Sleepy-Fawn-Dr-89142/home/28988172,41,41,63,John F Mendoza Elementary School,4,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"5924 Sleepy Fawn Dr,Las Vegas,NV89142","$407,340",4,2.5,"1,886",,,2005,Single Family Residential,,,"4,356 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/421-Wyatt-Ave-89106/home/29325509,47,40,43,Kit Carson Elementary School,5,,,Canyon Springs High School And the Leadership And,2,"421 Wyatt Ave,Las Vegas,NV89106","$314,552",4,2,"1,624",,,1954,Single Family Residential,,,"6,534 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/2629-Jansen-Ave-89101/home/29332480,62,41,60,Robert Lunt Elementary School,2,J D Smith Middle School,2,Rancho High School,4,"2629 Jansen Ave,Las Vegas,NV89101","$262,275",3,1.5,"1,464",,,1960,Single Family Residential,,,"6,534 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/3470-N-Pecos-Rd-89115/home/29354807,42,44,40,Clyde C Cox Elementary School,4,Education von Tobel Middle School,3,Canyon Springs High School And the Leadership And,2,"3470 N Pecos Rd,Las Vegas,NV89115",—,—,—,"7,841",,,1980,Vacant Land,,,"7,841 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/3471-Purdue-Way-89115/home/29354837,46,45,42,Clyde C Cox Elementary School,4,Education von Tobel Middle School,3,Canyon Springs High School And the Leadership And,2,"3471 Purdue Way,Las Vegas,NV89115","$227,206",3,2,"1,273",,,1983,Mobile/Manufactured Home,,,"6,534 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/4508-Crystal-Peak-Dr-89115/home/29357770,24,45,35,Zel & Mary Lowman Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Mojave High School,1,"4508 Crystal Peak Dr,Las Vegas,NV89115","$90,639",—,—,"7,405",,,1980,Vacant Land,,,"7,405 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/3415-Goldyke-St-89115/home/29357928,33,45,37,Zel & Mary Lowman Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Mojave High School,1,"3415 Goldyke St,Las Vegas,NV89115","$263,430",3,2,"1,568",,,1998,Mobile/Manufactured Home,,,"8,712 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/2416-Cash-Ct-89156/home/29361608,48,32,52,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2416 Cash Ct,Las Vegas,NV89156","$416,894",4,3,"2,143",,,1995,Single Family Residential,,,"5,663 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/1748-Nutmeg-Ln-89115/home/29365098,53,42,57,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1748 Nutmeg Ln,Las Vegas,NV89115","$191,275",—,—,"4,792",,,1986,Vacant Land,,,"4,792 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/1700-N-Walnut-Rd-89115/home/29366244,59,42,65,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1700 N Walnut Rd,Las Vegas,NV89115","$1,150,000",—,—,3.33,,,,Land,,,3.33 Acres,,,,,,"$1,897",
https://www.redfin.com/NV/Las-Vegas/1833-Henson-Ln-89156/home/29368680,46,34,34,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"1833 Henson Ln,Las Vegas,NV89156","$329,576",3,2,"1,366",,,1986,Single Family Residential,,,"6,098 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/1692-Eddingham-Ct-89156/home/29371575,15,32,32,Mountain View Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"1692 Eddingham Ct,Las Vegas,NV89156","$363,085",3,2,"1,605",,,1980,Single Family Residential,,,"7,841 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/6247-Brookings-Ct-89110/home/29377426,3,25,27,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"6247 Brookings Ct,Las Vegas,NV89110","$509,698",4,2,"2,120",,,1995,Single Family Residential,,,0.26 Acres,,,,,,,
https://www.redfin.com/NV/Las-Vegas/1561-Linnbaker-Ln-89110/unit-104/home/29384710,41,42,58,Ruben P Diaz Elementary School,6,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1561 Linnbaker Ln #104,Las Vegas,NV89110","$179,535",2,2,"1,081",,,1993,Condo/Co-op,,,,,,,,,,
https://www.redfin.com/NV/Las-Vegas/4241-Brockton-Green-Ct-89110/home/29388823,79,42,53,William K. Moore Elementary School,3,Dell H Robison Middle School,4,Desert Pines High School,1,"4241 Brockton Green Ct,Las Vegas,NV89110","$275,108",3,2,"1,285",,,1973,Townhouse,,,"1,742 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/408-Agora-Ct-89110/home/29389305,62,44,71,Elbert Edwards Elementary School,4,Dell H Robison Middle School,4,Eldorado High School,1,"408 Agora Ct,Las Vegas,NV89110","$370,483",3,2,"1,134",,,1979,Single Family Residential,,,0.33 Acres,,,,,,,
https://www.redfin.com/NV/Las-Vegas/11-Hickory-St-89110/home/29391170,58,44,52,Richard J Rundle Elementary School,3,Duane D Keller Middle School,2,Las Vegas High School,3,"11 Hickory St,Las Vegas,NV89110","$289,924",4,2,"1,392",,,1978,Townhouse,,,"5,663 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/5175-E-Bonanza-Rd-89110/home/29392218,75,41,58,Charlotte & Jerry Keller Elementary School,4,Duane D Keller Middle School,2,Eldorado High School,1,"5175 E Bonanza Rd,Las Vegas,NV89110","$402,248",4,1,"1,735",,,1958,Single Family Residential,,,0.47 Acres,,,,,,,
https://www.redfin.com/NV/Las-Vegas/5330-E-Charleston-Blvd-89142/unit-102/home/29392470,53,43,53,Richard J Rundle Elementary School,3,Duane D Keller Middle School,2,Eldorado High School,1,"5330 E Charleston Blvd #102,Las Vegas,NV89142","$259,187",3,2.5,"1,170",,,1998,Townhouse,,,"3,094 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/5762-Deep-Sea-Ct-89110/home/29393450,17,33,35,Charlotte & Jerry Keller Elementary School,4,Duane D Keller Middle School,2,Eldorado High School,1,"5762 Deep Sea Ct,Las Vegas,NV89110","$324,719",3,2.5,"1,393",,,1986,Single Family Residential,,,"3,920 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/2132-Seahurst-Dr-89142/home/29406611,35,42,52,John F Mendoza Elementary School,4,Duane D Keller Middle School,2,Las Vegas High School,3,"2132 Seahurst Dr,Las Vegas,NV89142","$283,015",3,2,"1,025",,,1990,Single Family Residential,,,"5,663 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/4461-Sun-Vista-Dr-89104/home/29407852,54,42,46,William E Snyder Elementary School,5,Jerome MacK Middle School,3,Chaparral High School,2,"4461 Sun Vista Dr,Las Vegas,NV89104","$353,600",4,2,"1,845",,,1977,Single Family Residential,,,"6,970 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/1325-Arlee-Ct-89104/home/29410466,52,43,46,Walter V Long Elementary School,3,Jerome MacK Middle School,3,Desert Pines High School,1,"1325 Arlee Ct,Las Vegas,NV89104","$388,314",3,1.5,"1,058",,,1979,Single Family Residential,,,"8,712 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/4075-Perdido-Ave-89121/home/29413618,51,45,73,Laura Dearing Elementary School,4,Jerome MacK Middle School,3,Chaparral High School,2,"4075 Perdido Ave,Las Vegas,NV89121","$291,506",3,2,"1,134",,,1963,Single Family Residential,,,"7,841 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/3028-Gardendale-St-89121/home/29414013,53,46,60,Laura Dearing Elementary School,4,Jerome MacK Middle School,3,Chaparral High School,2,"3028 Gardendale St,Las Vegas,NV89121","$293,571",3,1,954,,,1963,Single Family Residential,,,"6,534 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/2020-Bonita-Ave-89104/home/29454382,69,44,50,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"2020 Bonita Ave,Las Vegas,NV89104","$290,436",4,2,"1,296",,,1954,Single Family Residential,,,"6,098 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/2839-Boise-St-89121/home/29471112,42,44,52,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"2839 Boise St,Las Vegas,NV89121","$386,271",4,2.5,"2,220",,,1971,Single Family Residential,,,"6,970 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/3080-Garnet-Ct-89121/home/29471354,53,43,64,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"3080 Garnet Ct,Las Vegas,NV89121","$443,800",4,2.5,"2,426",,,1968,Single Family Residential,,,0.25 Acres,,,,,,,
